Date,Day,Building_Name,Building_Type,Time_Slot,Occupancy_Count,Electricity_Consumed_kWh,Peak_Demand_kW,Temperature_C,Renewable_Energy_kWh,Grid_Energy_kWh,Cost_Per_kWh,Total_Cost_INR,Carbon_Emission_kg,Holiday_Flag
2025-11-16,Sunday,CSE Block,Academic,Night,148,91,22.8,30,0,91,8,728,63.7,Yes
2025-11-16,Sunday,ECE Block,Academic,Morning,162,237,59.2,30,37,200,8,1896,140,Yes
2025-11-16,Sunday,ECE Block,Academic,Afternoon,84,290,72.5,30,27,263,8,2320,184.1,Yes
2025-11-16,Sunday,ECE Block,Academic,Evening,124,210,52.5,30,28,182,8,1680,127.4,Yes
2025-11-16,Sunday,ECE Block,Academic,Night,100,73,18.2,30,0,73,8,584,51.1,Yes
2025-11-16,Sunday,EEE Block,Academic,Morning,122,200,50,30,43,157,8,1600,109.9,Yes
2025-11-16,Sunday,EEE Block,Academic,Afternoon,131,249,62.2,30,36,213,8,1992,149.1,Yes
2025-11-16,Sunday,EEE Block,Academic,Evening,180,196,49,30,24,172,8,1568,120.4,Yes
2025-11-16,Sunday,EEE Block,Academic,Night,68,94,23.5,30,0,94,8,752,65.8,Yes
2025-11-16,Sunday,Mechanical Lab,Laboratory,Morning,43,471,117.8,30,51,420,8,3768,294,Yes
2025-11-16,Sunday,Mechanical Lab,Laboratory,Afternoon,58,574,143.5,30,74,500,8,4592,350,Yes
2025-11-16,Sunday,Mechanical Lab,Laboratory,Evening,47,390,97.5,30,64,326,8,3120,228.2,Yes
2025-11-16,Sunday,Mechanical Lab,Laboratory,Night,33,199,49.8,30,0,199,8,1592,139.3,Yes
2025-11-16,Sunday,Civil Block,Academic,Morning,176,179,44.8,30,27,152,8,1432,106.4,Yes
2025-11-16,Sunday,Civil Block,Academic,Afternoon,106,232,58,30,21,211,8,1856,147.7,Yes
2025-11-16,Sunday,Civil Block,Academic,Evening,150,166,41.5,30,16,150,8,1328,105,Yes
2025-11-16,Sunday,Civil Block,Academic,Night,175,79,19.8,30,0,79,8,632,55.3,Yes
2025-11-16,Sunday,Library,Library,Morning,55,204,51,30,24,180,8,1632,126,Yes
2025-11-16,Sunday,Library,Library,Afternoon,129,226,56.5,30,19,207,8,1808,144.9,Yes
2025-11-16,Sunday,Library,Library,Evening,107,181,45.2,30,21,160,8,1448,112,Yes
2025-11-16,Sunday,Library,Library,Night,48,93,23.2,30,0,93,8,744,65.1,Yes
2025-11-16,Sunday,Administration,Administration,Morning,27,148,37,30,30,118,8,1184,82.6,Yes
2025-11-16,Sunday,Administration,Administration,Afternoon,30,169,42.2,30,24,145,8,1352,101.5,Yes
2025-11-16,Sunday,Administration,Administration,Evening,43,134,33.5,30,21,113,8,1072,79.1,Yes
2025-11-16,Sunday,Administration,Administration,Night,40,41,10.2,30,0,41,8,328,28.7,Yes
2025-11-16,Sunday,Hostel A,Hostel,Morning,255,327,81.8,30,34,293,8,2616,205.1,Yes
2025-11-16,Sunday,Hostel A,Hostel,Afternoon,511,421,105.2,30,51,370,8,3368,259,Yes
2025-11-16,Sunday,Hostel A,Hostel,Evening,354,278,69.5,30,43,235,8,2224,164.5,Yes
2025-11-16,Sunday,Hostel A,Hostel,Night,344,120,30,30,0,120,8,960,84,Yes
2025-11-16,Sunday,Hostel B,Hostel,Morning,336,302,75.5,30,52,250,8,2416,175,Yes
2025-11-16,Sunday,Hostel B,Hostel,Afternoon,250,425,106.2,30,74,351,8,3400,245.7,Yes
2025-11-16,Sunday,Hostel B,Hostel,Evening,518,281,70.2,30,51,230,8,2248,161,Yes
2025-11-16,Sunday,Hostel B,Hostel,Night,281,118,29.5,30,0,118,8,944,82.6,Yes
2025-11-16,Sunday,Cafeteria,Cafeteria,Morning,67,195,48.8,30,39,156,8,1560,109.2,Yes
2025-11-16,Sunday,Cafeteria,Cafeteria,Afternoon,84,216,54,30,32,184,8,1728,128.8,Yes
2025-11-16,Sunday,Cafeteria,Cafeteria,Evening,82,138,34.5,30,15,123,8,1104,86.1,Yes
2025-11-16,Sunday,Cafeteria,Cafeteria,Night,43,69,17.2,30,0,69,8,552,48.3,Yes
2025-11-17,Monday,CSE Block,Academic,Morning,258,247,61.8,38,20,227,8,1976,158.9,No
2025-11-17,Monday,CSE Block,Academic,Afternoon,283,277,69.2,38,28,249,8,2216,174.3,No
2025-11-17,Monday,CSE Block,Academic,Evening,263,189,47.2,38,31,158,8,1512,110.6,No
2025-11-17,Monday,CSE Block,Academic,Night,390,101,25.2,38,0,101,8,808,70.7,No
2025-11-17,Monday,ECE Block,Academic,Morning,264,218,54.5,38,28,190,8,1744,133,No
2025-11-17,Monday,ECE Block,Academic,Afternoon,335,260,65,38,28,232,8,2080,162.4,No
2025-11-17,Monday,ECE Block,Academic,Evening,158,200,50,38,35,165,8,1600,115.5,No
2025-11-17,Monday,ECE Block,Academic,Night,285,93,23.2,38,0,93,8,744,65.1,No
2025-11-17,Monday,EEE Block,Academic,Morning,208,223,55.8,38,22,201,8,1784,140.7,No
2025-11-17,Monday,EEE Block,Academic,Afternoon,177,253,63.2,38,42,211,8,2024,147.7,No
2025-11-17,Monday,EEE Block,Academic,Evening,223,182,45.5,38,15,167,8,1456,116.9,No
2025-11-17,Monday,EEE Block,Academic,Night,385,107,26.8,38,0,107,8,856,74.9,No
2025-11-17,Monday,Mechanical Lab,Laboratory,Morning,92,456,114,38,63,393,8,3648,275.1,No
2025-11-17,Monday,Mechanical Lab,Laboratory,Afternoon,77,612,153,38,97,515,8,4896,360.5,No
2025-11-17,Monday,Mechanical Lab,Laboratory,Evening,180,418,104.5,38,55,363,8,3344,254.1,No
2025-11-17,Monday,Mechanical Lab,Laboratory,Night,107,208,52,38,0,208,8,1664,145.6,No
2025-11-17,Monday,Civil Block,Academic,Morning,261,209,52.2,38,25,184,8,1672,128.8,No
2025-11-17,Monday,Civil Block,Academic,Afternoon,299,245,61.2,38,51,194,8,1960,135.8,No
2025-11-17,Monday,Civil Block,Academic,Evening,423,156,39,38,31,125,8,1248,87.5,No
2025-11-17,Monday,Civil Block,Academic,Night,342,59,14.8,38,0,59,8,472,41.3,No
2025-11-17,Monday,Library,Library,Morning,233,178,44.5,38,29,149,8,1424,104.3,No
2025-11-17,Monday,Library,Library,Afternoon,168,222,55.5,38,39,183,8,1776,128.1,No
2025-11-17,Monday,Library,Library,Evening,160,163,40.8,38,13,150,8,1304,105,No
2025-11-17,Monday,Library,Library,Night,241,87,21.8,38,0,87,8,696,60.9,No
2025-11-17,Monday,Administration,Administration,Morning,59,170,42.5,38,32,138,8,1360,96.6,No
2025-11-17,Monday,Administration,Administration,Afternoon,97,170,42.5,38,19,151,8,1360,105.7,No
2025-11-17,Monday,Administration,Administration,Evening,83,111,27.8,38,19,92,8,888,64.4,No
2025-11-17,Monday,Administration,Administration,Night,46,36,9,38,0,36,8,288,25.2,No
2025-11-17,Monday,Hostel A,Hostel,Morning,310,336,84,38,73,263,8,2688,184.1,No
2025-11-17,Monday,Hostel A,Hostel,Afternoon,461,423,105.8,38,72,351,8,3384,245.7,No
2025-11-17,Monday,Hostel A,Hostel,Evening,509,300,75,38,39,261,8,2400,182.7,No
2025-11-17,Monday,Hostel A,Hostel,Night,507,141,35.2,38,0,141,8,1128,98.7,No
2025-11-17,Monday,Hostel B,Hostel,Morning,367,297,74.2,38,28,269,8,2376,188.3,No
2025-11-17,Monday,Hostel B,Hostel,Afternoon,372,408,102,38,56,352,8,3264,246.4,No
2025-11-17,Monday,Hostel B,Hostel,Evening,340,281,70.2,38,44,237,8,2248,165.9,No
2025-11-17,Monday,Hostel B,Hostel,Night,478,121,30.2,38,0,121,8,968,84.7,No
2025-11-17,Monday,Cafeteria,Cafeteria,Morning,314,186,46.5,38,18,168,8,1488,117.6,No
2025-11-17,Monday,Cafeteria,Cafeteria,Afternoon,164,218,54.5,38,38,180,8,1744,126,No
2025-11-17,Monday,Cafeteria,Cafeteria,Evening,225,159,39.8,38,33,126,8,1272,88.2,No
2025-11-17,Monday,Cafeteria,Cafeteria,Night,302,82,20.5,38,0,82,8,656,57.4,No
2025-11-18,Tuesday,CSE Block,Academic,Morning,273,228,57,33,42,186,8,1824,130.2,No
2025-11-18,Tuesday,CSE Block,Academic,Afternoon,382,274,68.5,33,49,225,8,2192,157.5,No
2025-11-18,Tuesday,CSE Block,Academic,Evening,293,197,49.2,33,17,180,8,1576,126,No
2025-11-18,Tuesday,CSE Block,Academic,Night,339,89,22.2,33,0,89,8,712,62.3,No
2025-11-18,Tuesday,ECE Block,Academic,Morning,233,215,53.8,33,31,184,8,1720,128.8,No
2025-11-18,Tuesday,ECE Block,Academic,Afternoon,417,261,65.2,33,41,220,8,2088,154,No
2025-11-18,Tuesday,ECE Block,Academic,Evening,155,201,50.2,33,38,163,8,1608,114.1,No
2025-11-18,Tuesday,ECE Block,Academic,Night,222,86,21.5,33,0,86,8,688,60.2,No
2025-11-18,Tuesday,EEE Block,Academic,Morning,346,222,55.5,33,26,196,8,1776,137.2,No
2025-11-18,Tuesday,EEE Block,Academic,Afternoon,450,284,71,33,59,225,8,2272,157.5,No
2025-11-18,Tuesday,EEE Block,Academic,Evening,197,197,49.2,33,29,168,8,1576,117.6,No
2025-11-18,Tuesday,EEE Block,Academic,Night,375,77,19.2,33,0,77,8,616,53.9,No
2025-11-18,Tuesday,Mechanical Lab,Laboratory,Morning,90,458,114.5,33,45,413,8,3664,289.1,No
2025-11-18,Tuesday,Mechanical Lab,Laboratory,Afternoon,97,604,151,33,119,485,8,4832,339.5,No
2025-11-18,Tuesday,Mechanical Lab,Laboratory,Evening,115,415,103.8,33,86,329,8,3320,230.3,No
2025-11-18,Tuesday,Mechanical Lab,Laboratory,Night,110,197,49.2,33,0,197,8,1576,137.9,No
2025-11-18,Tuesday,Civil Block,Academic,Morning,325,203,50.8,33,22,181,8,1624,126.7,No
2025-11-18,Tuesday,Civil Block,Academic,Afternoon,399,257,64.2,33,53,204,8,2056,142.8,No
2025-11-18,Tuesday,Civil Block,Academic,Evening,323,192,48,33,16,176,8,1536,123.2,No
2025-11-18,Tuesday,Civil Block,Academic,Night,155,80,20,33,0,80,8,640,56,No
2025-11-18,Tuesday,Library,Library,Morning,197,194,48.5,33,32,162,8,1552,113.4,No
2025-11-18,Tuesday,Library,Library,Afternoon,205,259,64.8,33,51,208,8,2072,145.6,No
2025-11-18,Tuesday,Library,Library,Evening,230,181,45.2,33,37,144,8,1448,100.8,No
2025-11-18,Tuesday,Library,Library,Night,145,95,23.8,33,0,95,8,760,66.5,No
2025-11-18,Tuesday,Administration,Administration,Morning,106,124,31,33,22,102,8,992,71.4,No
2025-11-18,Tuesday,Administration,Administration,Afternoon,105,212,53,33,20,192,8,1696,134.4,No
2025-11-18,Tuesday,Administration,Administration,Evening,40,147,36.8,33,17,130,8,1176,91,No
2025-11-18,Tuesday,Administration,Administration,Night,46,40,10,33,0,40,8,320,28,No
2025-11-18,Tuesday,Hostel A,Hostel,Morning,513,337,84.2,33,66,271,8,2696,189.7,No
2025-11-18,Tuesday,Hostel A,Hostel,Afternoon,437,410,102.5,33,35,375,8,3280,262.5,No
2025-11-18,Tuesday,Hostel A,Hostel,Evening,367,302,75.5,33,37,265,8,2416,185.5,No
2025-11-18,Tuesday,Hostel A,Hostel,Night,294,143,35.8,33,0,143,8,1144,100.1,No
2025-11-18,Tuesday,Hostel B,Hostel,Morning,537,293,73.2,33,27,266,8,2344,186.2,No
2025-11-18,Tuesday,Hostel B,Hostel,Afternoon,388,406,101.5,33,58,348,8,3248,243.6,No
2025-11-18,Tuesday,Hostel B,Hostel,Evening,434,259,64.8,33,45,214,8,2072,149.8,No
2025-11-18,Tuesday,Hostel B,Hostel,Night,490,149,37.2,33,0,149,8,1192,104.3,No
2025-11-18,Tuesday,Cafeteria,Cafeteria,Morning,267,169,42.2,33,16,153,8,1352,107.1,No
2025-11-18,Tuesday,Cafeteria,Cafeteria,Afternoon,329,215,53.8,33,31,184,8,1720,128.8,No
2025-11-18,Tuesday,Cafeteria,Cafeteria,Evening,263,166,41.5,33,34,132,8,1328,92.4,No
2025-11-18,Tuesday,Cafeteria,Cafeteria,Night,218,94,23.5,33,0,94,8,752,65.8,No
2025-11-19,Wednesday,CSE Block,Academic,Morning,265,223,55.8,36,21,202,8,1784,141.4,No
2025-11-19,Wednesday,CSE Block,Academic,Afternoon,365,290,72.5,36,54,236,8,2320,165.2,No
2025-11-19,Wednesday,CSE Block,Academic,Evening,336,199,49.8,36,26,173,8,1592,121.1,No
2025-11-19,Wednesday,CSE Block,Academic,Night,251,93,23.2,36,0,93,8,744,65.1,No
2025-11-19,Wednesday,ECE Block,Academic,Morning,329,230,57.5,36,27,203,8,1840,142.1,No
2025-11-19,Wednesday,ECE Block,Academic,Afternoon,187,291,72.8,36,44,247,8,2328,172.9,No
2025-11-19,Wednesday,ECE Block,Academic,Evening,439,201,50.2,36,35,166,8,1608,116.2,No
2025-11-19,Wednesday,ECE Block,Academic,Night,256,68,17,36,0,68,8,544,47.6,No
2025-11-19,Wednesday,EEE Block,Academic,Morning,186,210,52.5,36,23,187,8,1680,130.9,No
2025-11-19,Wednesday,EEE Block,Academic,Afternoon,220,278,69.5,36,45,233,8,2224,163.1,No
2025-11-19,Wednesday,EEE Block,Academic,Evening,158,191,47.8,36,41,150,8,1528,105,No
2025-11-19,Wednesday,EEE Block,Academic,Night,362,86,21.5,36,0,86,8,688,60.2,No
2025-11-19,Wednesday,Mechanical Lab,Laboratory,Morning,141,441,110.2,36,64,377,8,3528,263.9,No
2025-11-19,Wednesday,Mechanical Lab,Laboratory,Afternoon,150,603,150.8,36,113,490,8,4824,343,No
2025-11-19,Wednesday,Mechanical Lab,Laboratory,Evening,167,417,104.2,36,60,357,8,3336,249.9,No
2025-11-19,Wednesday,Mechanical Lab,Laboratory,Night,79,185,46.2,36,0,185,8,1480,129.5,No
2025-11-19,Wednesday,Civil Block,Academic,Morning,395,175,43.8,36,25,150,8,1400,105,No
2025-11-19,Wednesday,Civil Block,Academic,Afternoon,294,265,66.2,36,46,219,8,2120,153.3,No
2025-11-19,Wednesday,Civil Block,Academic,Evening,153,169,42.2,36,36,133,8,1352,93.1,No
2025-11-19,Wednesday,Civil Block,Academic,Night,160,64,16,36,0,64,8,512,44.8,No
2025-11-19,Wednesday,Library,Library,Morning,102,161,40.2,36,16,145,8,1288,101.5,No
2025-11-19,Wednesday,Library,Library,Afternoon,174,261,65.2,36,54,207,8,2088,144.9,No
2025-11-19,Wednesday,Library,Library,Evening,296,153,38.2,36,26,127,8,1224,88.9,No
2025-11-19,Wednesday,Library,Library,Night,292,95,23.8,36,0,95,8,760,66.5,No
2025-11-19,Wednesday,Administration,Administration,Morning,34,150,37.5,36,29,121,8,1200,84.7,No
2025-11-19,Wednesday,Administration,Administration,Afternoon,108,181,45.2,36,29,152,8,1448,106.4,No
2025-11-19,Wednesday,Administration,Administration,Evening,74,155,38.8,36,29,126,8,1240,88.2,No
2025-11-19,Wednesday,Administration,Administration,Night,27,41,10.2,36,0,41,8,328,28.7,No
2025-11-19,Wednesday,Hostel A,Hostel,Morning,521,326,81.5,36,30,296,8,2608,207.2,No
2025-11-19,Wednesday,Hostel A,Hostel,Afternoon,301,400,100,36,49,351,8,3200,245.7,No
2025-11-19,Wednesday,Hostel A,Hostel,Evening,300,275,68.8,36,55,220,8,2200,154,No
2025-11-19,Wednesday,Hostel A,Hostel,Night,544,126,31.5,36,0,126,8,1008,88.2,No
2025-11-19,Wednesday,Hostel B,Hostel,Morning,342,310,77.5,36,62,248,8,2480,173.6,No
2025-11-19,Wednesday,Hostel B,Hostel,Afternoon,548,397,99.2,36,38,359,8,3176,251.3,No
2025-11-19,Wednesday,Hostel B,Hostel,Evening,319,304,76,36,32,272,8,2432,190.4,No
2025-11-19,Wednesday,Hostel B,Hostel,Night,391,126,31.5,36,0,126,8,1008,88.2,No
2025-11-19,Wednesday,Cafeteria,Cafeteria,Morning,205,174,43.5,36,31,143,8,1392,100.1,No
2025-11-19,Wednesday,Cafeteria,Cafeteria,Afternoon,78,233,58.2,36,22,211,8,1864,147.7,No
2025-11-19,Wednesday,Cafeteria,Cafeteria,Evening,216,148,37,36,18,130,8,1184,91,No
2025-11-19,Wednesday,Cafeteria,Cafeteria,Night,147,86,21.5,36,0,86,8,688,60.2,No
2025-11-20,Thursday,CSE Block,Academic,Morning,259,229,57.2,32,30,199,8,1832,139.3,No
2025-11-20,Thursday,CSE Block,Academic,Afternoon,332,277,69.2,32,24,253,8,2216,177.1,No
2025-11-20,Thursday,CSE Block,Academic,Evening,182,190,47.5,32,24,166,8,1520,116.2,No
2025-11-20,Thursday,CSE Block,Academic,Night,209,116,29,32,0,116,8,928,81.2,No
2025-11-20,Thursday,ECE Block,Academic,Morning,209,231,57.8,32,43,188,8,1848,131.6,No
2025-11-20,Thursday,ECE Block,Academic,Afternoon,346,281,70.2,32,36,245,8,2248,171.5,No
2025-11-20,Thursday,ECE Block,Academic,Evening,312,210,52.5,32,34,176,8,1680,123.2,No
2025-11-20,Thursday,ECE Block,Academic,Night,289,105,26.2,32,0,105,8,840,73.5,No
2025-11-20,Thursday,EEE Block,Academic,Morning,442,191,47.8,32,25,166,8,1528,116.2,No
2025-11-20,Thursday,EEE Block,Academic,Afternoon,419,285,71.2,32,31,254,8,2280,177.8,No
2025-11-20,Thursday,EEE Block,Academic,Evening,254,175,43.8,32,16,159,8,1400,111.3,No
2025-11-20,Thursday,EEE Block,Academic,Night,380,94,23.5,32,0,94,8,752,65.8,No
2025-11-20,Thursday,Mechanical Lab,Laboratory,Morning,165,479,119.8,32,74,405,8,3832,283.5,No
2025-11-20,Thursday,Mechanical Lab,Laboratory,Afternoon,63,606,151.5,32,119,487,8,4848,340.9,No
2025-11-20,Thursday,Mechanical Lab,Laboratory,Evening,139,406,101.5,32,63,343,8,3248,240.1,No
2025-11-20,Thursday,Mechanical Lab,Laboratory,Night,171,198,49.5,32,0,198,8,1584,138.6,No
2025-11-20,Thursday,Civil Block,Academic,Morning,192,193,48.2,32,31,162,8,1544,113.4,No
2025-11-20,Thursday,Civil Block,Academic,Afternoon,227,236,59,32,42,194,8,1888,135.8,No
2025-11-20,Thursday,Civil Block,Academic,Evening,169,164,41,32,16,148,8,1312,103.6,No
2025-11-20,Thursday,Civil Block,Academic,Night,230,66,16.5,32,0,66,8,528,46.2,No
2025-11-20,Thursday,Library,Library,Morning,280,162,40.5,32,33,129,8,1296,90.3,No
2025-11-20,Thursday,Library,Library,Afternoon,239,264,66,32,37,227,8,2112,158.9,No
2025-11-20,Thursday,Library,Library,Evening,162,148,37,32,20,128,8,1184,89.6,No
2025-11-20,Thursday,Library,Library,Night,294,92,23,32,0,92,8,736,64.4,No
2025-11-20,Thursday,Administration,Administration,Morning,114,127,31.8,32,12,115,8,1016,80.5,No
2025-11-20,Thursday,Administration,Administration,Afternoon,42,180,45,32,25,155,8,1440,108.5,No
2025-11-20,Thursday,Administration,Administration,Evening,47,125,31.2,32,12,113,8,1000,79.1,No
2025-11-20,Thursday,Administration,Administration,Night,118,58,14.5,32,0,58,8,464,40.6,No
2025-11-20,Thursday,Hostel A,Hostel,Morning,504,350,87.5,32,75,275,8,2800,192.5,No
2025-11-20,Thursday,Hostel A,Hostel,Afternoon,482,434,108.5,32,95,339,8,3472,237.3,No
2025-11-20,Thursday,Hostel A,Hostel,Evening,416,308,77,32,64,244,8,2464,170.8,No
2025-11-20,Thursday,Hostel A,Hostel,Night,250,148,37,32,0,148,8,1184,103.6,No
2025-11-20,Thursday,Hostel B,Hostel,Morning,312,301,75.2,32,40,261,8,2408,182.7,No
2025-11-20,Thursday,Hostel B,Hostel,Afternoon,323,410,102.5,32,61,349,8,3280,244.3,No
2025-11-20,Thursday,Hostel B,Hostel,Evening,381,289,72.2,32,31,258,8,2312,180.6,No
2025-11-20,Thursday,Hostel B,Hostel,Night,512,118,29.5,32,0,118,8,944,82.6,No
2025-11-20,Thursday,Cafeteria,Cafeteria,Morning,270,153,38.2,32,25,128,8,1224,89.6,No
2025-11-20,Thursday,Cafeteria,Cafeteria,Afternoon,101,228,57,32,36,192,8,1824,134.4,No
2025-11-20,Thursday,Cafeteria,Cafeteria,Evening,220,174,43.5,32,16,158,8,1392,110.6,No
2025-11-20,Thursday,Cafeteria,Cafeteria,Night,247,81,20.2,32,0,81,8,648,56.7,No
2025-11-21,Friday,CSE Block,Academic,Morning,169,248,62,34,29,219,8,1984,153.3,No
2025-11-21,Friday,CSE Block,Academic,Afternoon,366,297,74.2,34,39,258,8,2376,180.6,No
2025-11-21,Friday,CSE Block,Academic,Evening,402,222,55.5,34,36,186,8,1776,130.2,No
2025-11-21,Friday,CSE Block,Academic,Night,208,92,23,34,0,92,8,736,64.4,No
2025-11-21,Friday,ECE Block,Academic,Morning,365,196,49,34,39,157,8,1568,109.9,No
2025-11-21,Friday,ECE Block,Academic,Afternoon,397,255,63.8,34,44,211,8,2040,147.7,No
2025-11-21,Friday,ECE Block,Academic,Evening,316,203,50.8,34,37,166,8,1624,116.2,No
2025-11-21,Friday,ECE Block,Academic,Night,220,68,17,34,0,68,8,544,47.6,No
2025-11-21,Friday,EEE Block,Academic,Morning,155,185,46.2,34,19,166,8,1480,116.2,No
2025-11-21,Friday,EEE Block,Academic,Afternoon,415,249,62.2,34,21,228,8,1992,159.6,No
2025-11-21,Friday,EEE Block,Academic,Evening,218,205,51.2,34,18,187,8,1640,130.9,No
2025-11-21,Friday,EEE Block,Academic,Night,420,63,15.8,34,0,63,8,504,44.1,No
2025-11-21,Friday,Mechanical Lab,Laboratory,Morning,79,472,118,34,97,375,8,3776,262.5,No
2025-11-21,Friday,Mechanical Lab,Laboratory,Afternoon,91,606,151.5,34,125,481,8,4848,336.7,No
2025-11-21,Friday,Mechanical Lab,Laboratory,Evening,135,385,96.2,34,59,326,8,3080,228.2,No
2025-11-21,Friday,Mechanical Lab,Laboratory,Night,179,186,46.5,34,0,186,8,1488,130.2,No
2025-11-21,Friday,Civil Block,Academic,Morning,416,218,54.5,34,32,186,8,1744,130.2,No
2025-11-21,Friday,Civil Block,Academic,Afternoon,385,263,65.8,34,45,218,8,2104,152.6,No
2025-11-21,Friday,Civil Block,Academic,Evening,288,178,44.5,34,30,148,8,1424,103.6,No
2025-11-21,Friday,Civil Block,Academic,Night,430,103,25.8,34,0,103,8,824,72.1,No
2025-11-21,Friday,Library,Library,Morning,91,167,41.8,34,35,132,8,1336,92.4,No
2025-11-21,Friday,Library,Library,Afternoon,297,231,57.8,34,18,213,8,1848,149.1,No
2025-11-21,Friday,Library,Library,Evening,138,146,36.5,34,26,120,8,1168,84,No
2025-11-21,Friday,Library,Library,Night,91,94,23.5,34,0,94,8,752,65.8,No
2025-11-21,Friday,Administration,Administration,Morning,77,136,34,34,19,117,8,1088,81.9,No
2025-11-21,Friday,Administration,Administration,Afternoon,115,165,41.2,34,14,151,8,1320,105.7,No
2025-11-21,Friday,Administration,Administration,Evening,32,152,38,34,29,123,8,1216,86.1,No
2025-11-21,Friday,Administration,Administration,Night,89,64,16,34,0,64,8,512,44.8,No
2025-11-21,Friday,Hostel A,Hostel,Morning,373,308,77,34,40,268,8,2464,187.6,No
2025-11-21,Friday,Hostel A,Hostel,Afternoon,406,424,106,34,87,337,8,3392,235.9,No
2025-11-21,Friday,Hostel A,Hostel,Evening,459,274,68.5,34,32,242,8,2192,169.4,No
2025-11-21,Friday,Hostel A,Hostel,Night,305,110,27.5,34,0,110,8,880,77,No
2025-11-21,Friday,Hostel B,Hostel,Morning,423,302,75.5,34,64,238,8,2416,166.6,No
2025-11-21,Friday,Hostel B,Hostel,Afternoon,376,401,100.2,34,47,354,8,3208,247.8,No
2025-11-21,Friday,Hostel B,Hostel,Evening,289,303,75.8,34,63,240,8,2424,168,No
2025-11-21,Friday,Hostel B,Hostel,Night,490,139,34.8,34,0,139,8,1112,97.3,No
2025-11-21,Friday,Cafeteria,Cafeteria,Morning,100,177,44.2,34,29,148,8,1416,103.6,No
2025-11-21,Friday,Cafeteria,Cafeteria,Afternoon,174,232,58,34,28,204,8,1856,142.8,No
2025-11-21,Friday,Cafeteria,Cafeteria,Evening,104,153,38.2,34,23,130,8,1224,91,No
2025-11-21,Friday,Cafeteria,Cafeteria,Night,204,66,16.5,34,0,66,8,528,46.2,No
2025-11-22,Saturday,CSE Block,Academic,Morning,97,213,53.2,26,35,178,8,1704,124.6,Yes
2025-11-22,Saturday,CSE Block,Academic,Afternoon,79,289,72.2,26,36,253,8,2312,177.1,Yes
2025-11-22,Saturday,CSE Block,Academic,Evening,185,185,46.2,26,31,154,8,1480,107.8,Yes
2025-11-22,Saturday,CSE Block,Academic,Night,178,88,22,26,0,88,8,704,61.6,Yes
2025-11-22,Saturday,ECE Block,Academic,Morning,131,190,47.5,26,36,154,8,1520,107.8,Yes
2025-11-22,Saturday,ECE Block,Academic,Afternoon,117,289,72.2,26,35,254,8,2312,177.8,Yes
2025-11-22,Saturday,ECE Block,Academic,Evening,81,207,51.8,26,19,188,8,1656,131.6,Yes
2025-11-22,Saturday,ECE Block,Academic,Night,137,107,26.8,26,0,107,8,856,74.9,Yes
2025-11-22,Saturday,EEE Block,Academic,Morning,91,207,51.8,26,24,183,8,1656,128.1,Yes
2025-11-22,Saturday,EEE Block,Academic,Afternoon,106,277,69.2,26,54,223,8,2216,156.1,Yes
2025-11-22,Saturday,EEE Block,Academic,Evening,77,164,41,26,34,130,8,1312,91,Yes
2025-11-22,Saturday,EEE Block,Academic,Night,117,110,27.5,26,0,110,8,880,77,Yes
2025-11-22,Saturday,Mechanical Lab,Laboratory,Morning,57,446,111.5,26,44,402,8,3568,281.4,Yes
2025-11-22,Saturday,Mechanical Lab,Laboratory,Afternoon,80,571,142.8,26,84,487,8,4568,340.9,Yes
2025-11-22,Saturday,Mechanical Lab,Laboratory,Evening,56,413,103.2,26,40,373,8,3304,261.1,Yes
2025-11-22,Saturday,Mechanical Lab,Laboratory,Night,73,179,44.8,26,0,179,8,1432,125.3,Yes
2025-11-22,Saturday,Civil Block,Academic,Morning,196,178,44.5,26,36,142,8,1424,99.4,Yes
2025-11-22,Saturday,Civil Block,Academic,Afternoon,123,231,57.8,26,42,189,8,1848,132.3,Yes
